Position,Name,ID,Name+ID,Team,Game,Avg FPPG,Salary
QB,Trace McSorley,1644104,Trace McSorley (1644104),Ravens,CLE @ BAL,0,"$10,000.00 "
QB,Tyrod Taylor,1644050,Tyrod Taylor (1644050),Chargers,LAC @ MIA,0,"$10,000.00 "
QB,Will Grier,1644099,Will Grier (1644099),Panthers,CAR @ HOU,0,"$10,000.00 "
QB,Matt Moore,1644108,Matt Moore (1644108),Chiefs,KC @ DET,-0.1,"$10,000.00 "
QB,Ryan Tannehill,1644065,Ryan Tannehill (1644065),Titans,TEN @ ATL,-0.2,"$10,000.00 "
QB,Sean Mannion,1644064,Sean Mannion (1644064),Vikings,MIN @ CHI,-0.2,"$10,000.00 "
QB,Jarrett Stidham,1644100,Jarrett Stidham (1644100),Patriots,NE @ BUF,-0.44,"$10,000.00 "
RB,Christian McCaffrey,1644199,Christian McCaffrey (1644199),Panthers,CAR @ HOU,28,"$17,700.00 "
RB,Alvin Kamara,1644164,Alvin Kamara (1644164),Saints,DAL @ NO,22.66,"$16,600.00 "
RB,Ezekiel Elliott,1644123,Ezekiel Elliott (1644123),Cowboys,DAL @ NO,18.4,"$16,100.00 "
RB,Saquon Barkley,1644168,Saquon Barkley (1644168),Giants,WAS @ NYG,18.03,"$16,000.00 "
RB,Dalvin Cook,1644155,Dalvin Cook (1644155),Vikings,MIN @ CHI,29.13,"$15,600.00 "
RB,Austin Ekeler,1644177,Austin Ekeler (1644177),Chargers,LAC @ MIA,26.26,"$15,100.00 "
RB,Melvin Gordon III,1644178,Melvin Gordon III (1644178),Chargers,LAC @ MIA,0,"$14,500.00 "
RB,David Johnson,1644175,David Johnson (1644175),Cardinals,SEA @ ARI,17.53,"$12,400.00 "
RB,Mark Ingram II,1644163,Mark Ingram II (1644163),Ravens,CLE @ BAL,24.63,"$12,300.00 "
RB,Todd Gurley II,1644148,Todd Gurley II (1644148),Rams,TB @ LAR,10.36,"$12,000.00 "
RB,Derrick Henry,1644134,Derrick Henry (1644134),Titans,TEN @ ATL,19.3,"$11,800.00 "
RB,Nick Chubb,1644119,Nick Chubb (1644119),Browns,CLE @ BAL,16.13,"$11,500.00 "
RB,Marlon Mack,1644137,Marlon Mack (1644137),Colts,OAK @ IND,17.83,"$11,400.00 "
RB,LeSean McCoy,1644114,LeSean McCoy (1644114),Chiefs,KC @ DET,12.86,"$11,200.00 "
RB,Leonard Fournette,1644200,Leonard Fournette (1644200),Jaguars,JAX @ DEN,13.43,"$10,900.00 "
RB,Josh Jacobs,1644211,Josh Jacobs (1644211),Raiders,OAK @ IND,12.86,"$10,900.00 "
RB,Wayne Gallman Jr.,1644169,Wayne Gallman Jr. (1644169),Giants,WAS @ NYG,4.8,"$10,800.00 "
RB,Phillip Lindsay,1644128,Phillip Lindsay (1644128),Broncos,JAX @ DEN,16.73,"$10,200.00 "
RB,Chris Carson,1644184,Chris Carson (1644184),Seahawks,SEA @ ARI,13.6,"$10,200.00 "
RB,Latavius Murray,1644157,Latavius Murray (1644157),Saints,DAL @ NO,5.4,"$10,200.00 "
RB,Damien Williams,1644141,Damien Williams (1644141),Chiefs,KC @ DET,13.55,"$10,100.00 "
RB,David Montgomery,1644213,David Montgomery (1644213),Bears,MIN @ CHI,9.65,"$10,000.00 "
RB,Kerryon Johnson,1644131,Kerryon Johnson (1644131),Lions,KC @ DET,12.1,"$9,900.00 "
RB,Tony Pollard,1644218,Tony Pollard (1644218),Cowboys,DAL @ NO,10.23,"$9,900.00 "
RB,Sony Michel,1644161,Sony Michel (1644161),Patriots,NE @ BUF,7.26,"$9,900.00 "
RB,James White,1644162,James White (1644162),Patriots,NE @ BUF,12.55,"$9,700.00 "
RB,Devonta Freeman,1644109,Devonta Freeman (1644109),Falcons,TEN @ ATL,9,"$9,500.00 "
RB,Elijhaa Penny,1644170,Elijhaa Penny (1644170),Giants,WAS @ NYG,0.1,"$9,500.00 "
RB,Malcolm Brown,1644147,Malcolm Brown (1644147),Rams,TB @ LAR,7.9,"$9,400.00 "
RB,Darrel Williams,1644142,Darrel Williams (1644142),Chiefs,KC @ DET,5.3,"$9,200.00 "
RB,Tarik Cohen,1644116,Tarik Cohen (1644116),Bears,MIN @ CHI,8.7,"$9,100.00 "
RB,Devin Singletary,1644212,Devin Singletary (1644212),Bills,NE @ BUF,13.25,"$9,000.00 "
RB,Royce Freeman,1644126,Royce Freeman (1644126),Broncos,JAX @ DEN,11.2,"$9,000.00 "
RB,Peyton Barber,1644189,Peyton Barber (1644189),Buccaneers,TB @ LAR,9.96,"$9,000.00 "
RB,Carlos Hyde,1644201,Carlos Hyde (1644201),Texans,CAR @ HOU,8.8,"$8,900.00 "
RB,Justin Jackson,1644179,Justin Jackson (1644179),Chargers,LAC @ MIA,7.16,"$8,900.00 "
RB,Chris Thompson,1644195,Chris Thompson (1644195),Redskins,WAS @ NYG,12.45,"$8,800.00 "
RB,Rashaad Penny,1644187,Rashaad Penny (1644187),Seahawks,SEA @ ARI,7.65,"$8,800.00 "
RB,Frank Gore,1644152,Frank Gore (1644152),Bills,NE @ BUF,11.73,"$8,700.00 "
RB,Ronald Jones II,1644190,Ronald Jones II (1644190),Buccaneers,TB @ LAR,8.1,"$8,700.00 "
RB,Adrian Peterson,1644194,Adrian Peterson (1644194),Redskins,WAS @ NYG,11.2,"$8,400.00 "
RB,Duke Johnson,1644121,Duke Johnson (1644121),Texans,CAR @ HOU,6.83,"$8,400.00 "
RB,Darwin Thompson,1644225,Darwin Thompson (1644225),Chiefs,KC @ DET,0.73,"$8,400.00 "
RB,Rex Burkhead,1644159,Rex Burkhead (1644159),Patriots,NE @ BUF,13.73,"$8,300.00 "
RB,Kalen Ballage,1644149,Kalen Ballage (1644149),Dolphins,LAC @ MIA,2.7,"$8,000.00 "
RB,Kenyan Drake,1644151,Kenyan Drake (1644151),Dolphins,LAC @ MIA,7.9,"$7,900.00 "
RB,C.J. Prosise,1644188,C.J. Prosise (1644188),Seahawks,SEA @ ARI,4.76,"$7,800.00 "
RB,Nyheim Hines,1644136,Nyheim Hines (1644136),Colts,OAK @ IND,4.66,"$7,800.00 "
RB,Ito Smith,1644111,Ito Smith (1644111),Falcons,TEN @ ATL,3.83,"$7,400.00 "
RB,Dion Lewis,1644135,Dion Lewis (1644135),Titans,TEN @ ATL,3.23,"$7,300.00 "
RB,Jalen Richard,1644143,Jalen Richard (1644143),Raiders,OAK @ IND,2.9,"$7,300.00 "
RB,T.J. Yeldon,1644202,T.J. Yeldon (1644202),Bills,NE @ BUF,1.96,"$7,300.00 "
RB,Alexander Mattison,1644215,Alexander Mattison (1644215),Vikings,MIN @ CHI,6.4,"$7,100.00 "
RB,Chase Edmonds,1644173,Chase Edmonds (1644173),Cardinals,SEA @ ARI,2.56,"$7,100.00 "
RB,Justice Hill,1644221,Justice Hill (1644221),Ravens,CLE @ BAL,1.73,"$7,000.00 "
RB,Qadree Ollison,1644217,Qadree Ollison (1644217),Falcons,TEN @ ATL,0,"$7,000.00 "
RB,Dare Ogunbowale,1644191,Dare Ogunbowale (1644191),Buccaneers,TB @ LAR,4.83,"$6,600.00 "
RB,Gus Edwards,1644204,Gus Edwards (1644204),Ravens,CLE @ BAL,5.16,"$6,500.00 "
RB,Dontrell Hilliard,1644120,Dontrell Hilliard (1644120),Browns,CLE @ BAL,4.4,"$6,500.00 "
RB,Mike Davis,1644185,Mike Davis (1644185),Bears,MIN @ CHI,4.85,"$6,400.00 "
RB,Isaiah Crowell,1644171,Isaiah Crowell (1644171),Raiders,OAK @ IND,0,"$6,400.00 "
RB,Jordan Wilkins,1644138,Jordan Wilkins (1644138),Colts,OAK @ IND,3.13,"$6,300.00 "
RB,Darrell Henderson Jr.,1644214,Darrell Henderson Jr. (1644214),Rams,TB @ LAR,0,"$6,300.00 "
RB,Ryquell Armstead,1644220,Ryquell Armstead (1644220),Jaguars,JAX @ DEN,0.23,"$6,200.00 "
RB,D'Ernest Johnson,1644234,D'Ernest Johnson (1644234),Browns,CLE @ BAL,4.53,"$6,000.00 "
RB,J.D. McKissic,1644186,J.D. McKissic (1644186),Lions,KC @ DET,3,"$6,000.00 "
RB,DeAndre Washington,1644145,DeAndre Washington (1644145),Raiders,OAK @ IND,2.83,"$6,000.00 "
RB,Patrick Ricard,1644206,Patrick Ricard (1644206),Ravens,CLE @ BAL,2.8,"$6,000.00 "
RB,Alex Armah,1644196,Alex Armah (1644196),Panthers,CAR @ HOU,2.56,"$6,000.00 "
RB,Ty Johnson,1644224,Ty Johnson (1644224),Lions,KC @ DET,2.56,"$6,000.00 "
RB,Brandon Bolden,1644150,Brandon Bolden (1644150),Patriots,NE @ BUF,2.3,"$6,000.00 "
RB,Mark Walton,1644118,Mark Walton (1644118),Dolphins,LAC @ MIA,1.9,"$6,000.00 "
RB,Wendell Smallwood,1644172,Wendell Smallwood (1644172),Redskins,WAS @ NYG,1.65,"$6,000.00 "
RB,Patrick DiMarco,1644112,Patrick DiMarco (1644112),Bills,NE @ BUF,1.43,"$6,000.00 "
RB,Nick Bawden,1644129,Nick Bawden (1644129),Lions,KC @ DET,1,"$6,000.00 "
RB,Mike Boone,1644154,Mike Boone (1644154),Vikings,MIN @ CHI,0.93,"$6,000.00 "
RB,Anthony Sherman,1644140,Anthony Sherman (1644140),Chiefs,KC @ DET,0.83,"$6,000.00 "
RB,Derek Watt,1644181,Derek Watt (1644181),Chargers,LAC @ MIA,0.53,"$6,000.00 "
RB,Kenjon Barner,1644197,Kenjon Barner (1644197),Falcons,TEN @ ATL,0.46,"$6,000.00 "
RB,Ameer Abdullah,1644153,Ameer Abdullah (1644153),Vikings,MIN @ CHI,0.33,"$6,000.00 "
RB,C.J. Ham,1644156,C.J. Ham (1644156),Vikings,MIN @ CHI,0.33,"$6,000.00 "
RB,Reggie Bonnafon,1644198,Reggie Bonnafon (1644198),Panthers,CAR @ HOU,0.16,"$6,000.00 "
RB,James Develin,1644160,James Develin (1644160),Patriots,NE @ BUF,0.15,"$6,000.00 "
RB,Alec Ingold,1644230,Alec Ingold (1644230),Raiders,OAK @ IND,0,"$6,000.00 "
RB,Alfred Morris,1644183,Alfred Morris (1644183),Cowboys,DAL @ NO,0,"$6,000.00 "
RB,Andy Janovich,1644127,Andy Janovich (1644127),Broncos,JAX @ DEN,0,"$6,000.00 "
RB,Brian Hill,1644110,Brian Hill (1644110),Falcons,TEN @ ATL,0,"$6,000.00 "
RB,Buddy Howell,1644207,Buddy Howell (1644207),Texans,CAR @ HOU,0,"$6,000.00 "
RB,Chandler Cox,1644226,Chandler Cox (1644226),Dolphins,LAC @ MIA,0,"$6,000.00 "
RB,Cullen Gillaspia,1644229,Cullen Gillaspia (1644229),Texans,CAR @ HOU,0,"$6,000.00 "
RB,D.J. Foster,1644174,D.J. Foster (1644174),Cardinals,SEA @ ARI,0,"$6,000.00 "
RB,Damien Harris,1644216,Damien Harris (1644216),Patriots,NE @ BUF,0,"$6,000.00 "
RB,Daniel Lasco II,1644165,Daniel Lasco II (1644165),Saints,DAL @ NO,0,"$6,000.00 "
RB,Darnell Holland,1644233,Darnell Holland (1644233),Saints,DAL @ NO,0,"$6,000.00 "
RB,David Fluellen,1644133,David Fluellen (1644133),Titans,TEN @ ATL,0,"$6,000.00 "
RB,Devine Ozigbo,1644231,Devine Ozigbo (1644231),Jaguars,JAX @ DEN,0,"$6,000.00 "
RB,Devontae Booker,1644125,Devontae Booker (1644125),Broncos,JAX @ DEN,0,"$6,000.00 "
RB,Dwayne Washington,1644167,Dwayne Washington (1644167),Saints,DAL @ NO,0,"$6,000.00 "
RB,Jacquizz Rodgers,1644192,Jacquizz Rodgers (1644192),Saints,DAL @ NO,0,"$6,000.00 "
RB,Jakob Johnson,1644210,Jakob Johnson (1644210),Patriots,NE @ BUF,0,"$6,000.00 "
RB,Jamize Olawale,1644124,Jamize Olawale (1644124),Cowboys,DAL @ NO,0,"$6,000.00 "
RB,Javorius Allen,1644203,Javorius Allen (1644203),Saints,DAL @ NO,0,"$6,000.00 "
RB,Jonathan Williams,1644139,Jonathan Williams (1644139),Colts,OAK @ IND,0,"$6,000.00 "
RB,Jordan Chunn,1644122,Jordan Chunn (1644122),Cowboys,DAL @ NO,0,"$6,000.00 "
RB,Jordan Scarlett,1644219,Jordan Scarlett (1644219),Panthers,CAR @ HOU,0,"$6,000.00 "
RB,Kareem Hunt,1644209,Kareem Hunt (1644209),Browns,CLE @ BAL,0,"$6,000.00 "
RB,Keith Smith,1644144,Keith Smith (1644144),Falcons,TEN @ ATL,0,"$6,000.00 "
RB,Kerrith Whyte Jr.,1644222,Kerrith Whyte Jr. (1644222),Bears,MIN @ CHI,0,"$6,000.00 "
RB,Kerwynn Williams,1644132,Kerwynn Williams (1644132),Saints,DAL @ NO,0,"$6,000.00 "
RB,Martez Carter,1644208,Martez Carter (1644208),Saints,DAL @ NO,0,"$6,000.00 "
RB,Matt Dayes,1644182,Matt Dayes (1644182),Saints,DAL @ NO,0,"$6,000.00 "
RB,Michael Burton,1644115,Michael Burton (1644115),Saints,DAL @ NO,0,"$6,000.00 "
RB,Mike Weber,1644223,Mike Weber (1644223),Cowboys,DAL @ NO,0,"$6,000.00 "
RB,Myles Gaskin,1644227,Myles Gaskin (1644227),Dolphins,LAC @ MIA,0,"$6,000.00 "
RB,Nick Bellore,1644130,Nick Bellore (1644130),Seahawks,SEA @ ARI,0,"$6,000.00 "
RB,Patrick Laird,1644232,Patrick Laird (1644232),Dolphins,LAC @ MIA,0,"$6,000.00 "
RB,Paul Perkins,1644235,Paul Perkins (1644235),Lions,KC @ DET,0,"$6,000.00 "
RB,Rob Kelley,1644193,Rob Kelley (1644193),Saints,DAL @ NO,0,"$6,000.00 "
RB,Roc Thomas,1644158,Roc Thomas (1644158),Jaguars,JAX @ DEN,0,"$6,000.00 "
RB,Ryan Yurachek,1644146,Ryan Yurachek (1644146),Cowboys,DAL @ NO,0,"$6,000.00 "
RB,T.J. Logan,1644176,T.J. Logan (1644176),Buccaneers,TB @ LAR,0,"$6,000.00 "
RB,Taiwan Jones,1644113,Taiwan Jones (1644113),Texans,CAR @ HOU,0,"$6,000.00 "
RB,Taquan Mizzell Sr.,1644117,Taquan Mizzell Sr. (1644117),Saints,DAL @ NO,0,"$6,000.00 "
RB,Travis Homer,1644228,Travis Homer (1644228),Seahawks,SEA @ ARI,0,"$6,000.00 "
RB,Troymaine Pope,1644180,Troymaine Pope (1644180),Chargers,LAC @ MIA,0,"$6,000.00 "
RB,Tyler Ervin,1644205,Tyler Ervin (1644205),Jaguars,JAX @ DEN,0,"$6,000.00 "
RB,Zach Line,1644166,Zach Line (1644166),Saints,DAL @ NO,0,"$6,000.00 "
WR,Keenan Allen,1644337,Keenan Allen (1644337),Chargers,LAC @ MIA,31.23,"$15,700.00 "
WR,Amari Cooper,1644259,Amari Cooper (1644259),Cowboys,DAL @ NO,22.26,"$14,900.00 "
WR,Michael Thomas,1644323,Michael Thomas (1644323),Saints,DAL @ NO,20.2,"$14,800.00 "
WR,Julio Jones,1644239,Julio Jones (1644239),Falcons,TEN @ ATL,25.16,"$14,600.00 "
WR,Mike Evans,1644346,Mike Evans (1644346),Buccaneers,TB @ LAR,20.96,"$14,500.00 "
WR,DeAndre Hopkins,1644371,DeAndre Hopkins (1644371),Texans,CAR @ HOU,18.6,"$14,500.00 "
WR,Julian Edelman,1644312,Julian Edelman (1644312),Patriots,NE @ BUF,14.92,"$13,500.00 "
WR,Tyreek Hill,1644287,Tyreek Hill (1644287),Chiefs,KC @ DET,4.1,"$13,200.00 "
WR,Odell Beckham Jr.,1644324,Odell Beckham Jr. (1644324),Browns,CLE @ BAL,18.93,"$12,900.00 "
WR,Sammy Watkins,1644291,Sammy Watkins (1644291),Chiefs,KC @ DET,24.03,"$12,600.00 "
WR,Chris Godwin,1644347,Chris Godwin (1644347),Buccaneers,TB @ LAR,16.8,"$12,400.00 "
WR,Adam Thielen,1644308,Adam Thielen (1644308),Vikings,MIN @ CHI,15.46,"$12,300.00 "
WR,Robert Woods,1644300,Robert Woods (1644300),Rams,TB @ LAR,10.53,"$12,300.00 "
WR,Cooper Kupp,1644296,Cooper Kupp (1644296),Rams,TB @ LAR,22.8,"$12,200.00 "
WR,T.Y. Hilton,1644281,T.Y. Hilton (1644281),Colts,OAK @ IND,21.16,"$12,100.00 "
WR,Tyler Lockett,1644343,Tyler Lockett (1644343),Seahawks,SEA @ ARI,21.56,"$12,000.00 "
WR,Brandin Cooks,1644294,Brandin Cooks (1644294),Rams,TB @ LAR,15.16,"$11,600.00 "
WR,Sterling Shepard,1644328,Sterling Shepard (1644328),Giants,WAS @ NYG,20.15,"$11,000.00 "
WR,Kenny Golladay,1644270,Kenny Golladay (1644270),Lions,KC @ DET,15.53,"$11,000.00 "
WR,Josh Gordon,1644373,Josh Gordon (1644373),Patriots,NE @ BUF,11.53,"$11,000.00 "
WR,Marquise Brown,1644374,Marquise Brown (1644374),Ravens,CLE @ BAL,19.06,"$10,900.00 "
WR,Tyrell Williams,1644341,Tyrell Williams (1644341),Raiders,OAK @ IND,17.66,"$10,700.00 "
WR,Larry Fitzgerald,1644332,Larry Fitzgerald (1644332),Cardinals,SEA @ ARI,20.43,"$10,600.00 "
WR,Marvin Jones Jr.,1644272,Marvin Jones Jr. (1644272),Lions,KC @ DET,14.8,"$10,600.00 "
WR,Allen Robinson II,1644249,Allen Robinson II (1644249),Bears,MIN @ CHI,14.15,"$10,600.00 "
WR,Mecole Hardman,1644378,Mecole Hardman (1644378),Chiefs,KC @ DET,11.5,"$10,600.00 "
WR,Michael Gallup,1644260,Michael Gallup (1644260),Cowboys,DAL @ NO,19.3,"$10,500.00 "
WR,Christian Kirk,1644333,Christian Kirk (1644333),Cardinals,SEA @ ARI,15.56,"$10,500.00 "
WR,DJ Moore,1644355,DJ Moore (1644355),Panthers,CAR @ HOU,14.96,"$10,500.00 "
WR,Mike Williams,1644340,Mike Williams (1644340),Chargers,LAC @ MIA,7.9,"$10,300.00 "
WR,Parris Campbell,1644377,Parris Campbell (1644377),Colts,OAK @ IND,5.13,"$10,300.00 "
WR,DJ Chark Jr.,1644359,DJ Chark Jr. (1644359),Jaguars,JAX @ DEN,21.23,"$10,200.00 "
WR,Demarcus Robinson,1644289,Demarcus Robinson (1644289),Chiefs,KC @ DET,17.5,"$10,200.00 "
WR,John Brown,1644363,John Brown (1644363),Bills,NE @ BUF,17.33,"$10,200.00 "
WR,Randall Cobb,1644273,Randall Cobb (1644273),Cowboys,DAL @ NO,9.9,"$10,000.00 "
WR,Dede Westbrook,1644362,Dede Westbrook (1644362),Jaguars,JAX @ DEN,8.5,"$10,000.00 "
WR,Phillip Dorsett II,1644311,Phillip Dorsett II (1644311),Patriots,NE @ BUF,16.96,"$9,900.00 "
WR,Curtis Samuel,1644356,Curtis Samuel (1644356),Panthers,CAR @ HOU,12.26,"$9,900.00 "
WR,Stefon Diggs,1644307,Stefon Diggs (1644307),Vikings,MIN @ CHI,7.03,"$9,900.00 "
WR,Golden Tate,1644331,Golden Tate (1644331),Giants,WAS @ NYG,0,"$9,800.00 "
WR,Ted Ginn Jr.,1644320,Ted Ginn Jr. (1644320),Saints,DAL @ NO,7.86,"$9,600.00 "
WR,Tre'Quan Smith,1644322,Tre'Quan Smith (1644322),Saints,DAL @ NO,9.25,"$9,500.00 "
WR,DK Metcalf,1644380,DK Metcalf (1644380),Seahawks,SEA @ ARI,12.23,"$9,400.00 "
WR,Jarvis Landry,1644253,Jarvis Landry (1644253),Browns,CLE @ BAL,9.03,"$9,400.00 "
WR,Will Fuller V,1644370,Will Fuller V (1644370),Texans,CAR @ HOU,9,"$9,400.00 "
WR,Zach Pascal,1644284,Zach Pascal (1644284),Colts,OAK @ IND,4.43,"$9,400.00 "
WR,Emmanuel Sanders,1644268,Emmanuel Sanders (1644268),Broncos,JAX @ DEN,17.13,"$9,300.00 "
WR,Calvin Ridley,1644240,Calvin Ridley (1644240),Falcons,TEN @ ATL,15.16,"$9,300.00 "
WR,Courtland Sutton,1644269,Courtland Sutton (1644269),Broncos,JAX @ DEN,14.56,"$9,300.00 "
WR,Cole Beasley,1644257,Cole Beasley (1644257),Bills,NE @ BUF,12.03,"$9,000.00 "
WR,Terry McLaurin,1644381,Terry McLaurin (1644381),Redskins,WAS @ NYG,21.85,"$8,800.00 "
WR,Albert Wilson,1644305,Albert Wilson (1644305),Dolphins,LAC @ MIA,3.4,"$8,500.00 "
WR,Kenny Stills,1644304,Kenny Stills (1644304),Texans,CAR @ HOU,10.46,"$8,400.00 "
WR,Corey Davis,1644275,Corey Davis (1644275),Titans,TEN @ ATL,4.73,"$8,400.00 "
WR,Marqise Lee,1644361,Marqise Lee (1644361),Jaguars,JAX @ DEN,0,"$8,400.00 "
WR,A.J. Brown,1644376,A.J. Brown (1644376),Titans,TEN @ ATL,7.63,"$8,200.00 "
WR,Taylor Gabriel,1644246,Taylor Gabriel (1644246),Bears,MIN @ CHI,3.95,"$8,200.00 "
WR,Mohamed Sanu,1644241,Mohamed Sanu (1644241),Falcons,TEN @ ATL,10,"$8,100.00 "
WR,DeVante Parker,1644303,DeVante Parker (1644303),Dolphins,LAC @ MIA,6.36,"$8,100.00 "
